variant,variant_description,dataset,dataset_label,pages,rows,row_metric,col_metric,pearson_r
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,2,12,wer,cer,0.9432335424091124
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,2,12,wer,levenshtein,0.9515650993586355
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,2,12,cer,pll_score,0.8772535658286024
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,2,12,cer,wer,0.9432335424091124
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,2,12,cer,cer,1.0
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,2,12,cer,levenshtein,0.9921681100178772
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,2,12,levenshtein,pll_score,0.9117183769315845
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,2,12,levenshtein,wer,0.9515650993586355
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,2,12,levenshtein,cer,0.9921681100178772
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,2,12,levenshtein,levenshtein,1.0
